5.057000	5.057000	B
5.757000	5.757000	B
5.882000	5.882000	B
6.712000	6.712000	B
6.933000	6.933000	B
7.356000	7.356000	B
8.371000	8.371000	B
8.983000	8.983000	B
10.084000	10.084000	B
10.112000	10.112000	B
10.654000	10.654000	B
10.666000	10.666000	B
10.709000	10.709000	B
11.678000	11.678000	B
11.737000	11.737000	B
11.785000	11.785000	B
11.803000	11.803000	B
11.883000	11.883000	B
12.373000	12.373000	B
12.491000	12.491000	B
12.510000	12.510000	B
13.346000	13.346000	B
13.538000	13.538000	B
13.553000	13.553000	B
13.568000	13.568000	B
13.989000	13.989000	B
14.043000	14.043000	B
16.644000	16.644000	B
17.258000	17.258000	B
18.298000	18.298000	B
18.518000	18.518000	B
18.536000	18.536000	B
19.131000	19.131000	B
19.148000	19.148000	B
19.954000	19.954000	B
20.128000	20.128000	B
20.146000	20.146000	B
20.201000	20.201000	B
20.727000	20.727000	B
20.744000	20.744000	B
21.612000	21.612000	B
22.224000	22.224000	B
23.279000	23.279000	B
23.325000	23.325000	B
23.353000	23.353000	B
23.371000	23.371000	B
24.935000	24.935000	B
24.943000	24.943000	B
24.979000	24.979000	B
25.010000	25.010000	B
25.145000	25.145000	B
25.540000	25.540000	B
25.598000	25.598000	B
25.746000	25.746000	B
25.762000	25.762000	B
26.588000	26.588000	B
26.797000	26.797000	B
26.906000	26.906000	B
27.219000	27.219000	B
27.254000	27.254000	B
27.514000	27.514000	B
27.525000	27.525000	B
29.886000	29.886000	B
30.500000	30.500000	B
31.537000	31.537000	B
31.668000	31.668000	B
31.786000	31.786000	B
31.833000	31.833000	B
31.858000	31.858000	B
31.978000	31.978000	B
32.003000	32.003000	B
32.030000	32.030000	B
32.058000	32.058000	B
32.083000	32.083000	B
33.188000	33.188000	B
33.326000	33.326000	B
33.343000	33.343000	B
33.459000	33.459000	B
33.474000	33.474000	B
33.493000	33.493000	B
33.925000	33.925000	B
34.843000	34.843000	B
34.979000	34.979000	B
35.090000	35.090000	B
35.100000	35.100000	B
35.507000	35.507000	B
35.526000	35.526000	B
35.542000	35.542000	B
36.508000	36.508000	B
36.635000	36.635000	B
36.855000	36.855000	B
36.875000	36.875000	B
36.896000	36.896000	B
36.922000	36.922000	B
36.980000	36.980000	B
36.998000	36.998000	B
37.018000	37.018000	B
38.154000	38.154000	B
38.306000	38.306000	B
38.427000	38.427000	B
38.497000	38.497000	B
38.600000	38.600000	B
38.623000	38.623000	B
38.649000	38.649000	B
38.668000	38.668000	B
38.672000	38.672000	B
38.698000	38.698000	B
38.726000	38.726000	B
38.991000	38.991000	B
39.809000	39.809000	B
39.944000	39.944000	B
40.047000	40.047000	B
40.070000	40.070000	B
41.464000	41.464000	B
41.619000	41.619000	B
41.639000	41.639000	B
41.662000	41.662000	B
42.123000	42.123000	B
42.141000	42.141000	B
42.160000	42.160000	B
42.235000	42.235000	B
42.243000	42.243000	B
42.268000	42.268000	B
43.129000	43.129000	B
43.258000	43.258000	B
43.271000	43.271000	B
43.389000	43.389000	B
43.473000	43.473000	B
43.495000	43.495000	B
43.517000	43.517000	B
43.583000	43.583000	B
43.600000	43.600000	B
43.800000	43.800000	B
44.106000	44.106000	B
44.776000	44.776000	B
44.910000	44.910000	B
44.926000	44.926000	B
45.047000	45.047000	B
45.065000	45.065000	B
45.162000	45.162000	B
45.271000	45.271000	B
45.295000	45.295000	B
46.430000	46.430000	B
46.565000	46.565000	B
47.142000	47.142000	B
47.161000	47.161000	B
47.361000	47.361000	B
48.087000	48.087000	B
48.224000	48.224000	B
48.740000	48.740000	B
48.779000	48.779000	B
49.749000	49.749000	B
49.876000	49.876000	B
49.897000	49.897000	B
50.071000	50.071000	B
50.155000	50.155000	B
50.727000	50.727000	B
51.396000	51.396000	B
51.531000	51.531000	B
51.734000	51.734000	B
51.759000	51.759000	B
51.810000	51.810000	B
52.220000	52.220000	B
53.049000	53.049000	B
53.185000	53.185000	B
53.774000	53.774000	B
53.798000	53.798000	B
53.818000	53.818000	B
53.965000	53.965000	B
53.978000	53.978000	B
54.707000	54.707000	B
54.842000	54.842000	B
55.318000	55.318000	B
55.394000	55.394000	B
55.557000	55.557000	B
55.572000	55.572000	B
55.953000	55.953000	B
56.084000	56.084000	B
58.022000	58.022000	B
58.237000	58.237000	B
58.669000	58.669000	B
58.853000	58.853000	B
59.678000	59.678000	B
59.854000	59.854000	B
59.873000	59.873000	B
59.910000	59.910000	B
59.924000	59.924000	B
60.449000	60.449000	B
61.337000	61.337000	B
61.950000	61.950000	B
62.990000	62.990000	B
63.003000	63.003000	B
63.049000	63.049000	B
63.077000	63.077000	B
64.667000	64.667000	B
64.704000	64.704000	B
64.732000	64.732000	B
65.264000	65.264000	B
65.300000	65.300000	B
65.321000	65.321000	B
65.489000	65.489000	B
66.304000	66.304000	B
66.311000	66.311000	B
66.520000	66.520000	B
66.943000	66.943000	B
67.237000	67.237000	B
67.249000	67.249000	B
69.609000	69.609000	B
70.224000	70.224000	B
70.457000	70.457000	B
71.263000	71.263000	B
71.394000	71.394000	B
71.854000	71.854000	B
71.875000	71.875000	B
72.914000	72.914000	B
73.048000	73.048000	B
73.217000	73.217000	B
73.232000	73.232000	B
73.557000	73.557000	B
73.580000	73.580000	B
73.597000	73.597000	B
73.614000	73.614000	B
73.632000	73.632000	B
73.768000	73.768000	B
73.779000	73.779000	B
74.570000	74.570000	B
74.706000	74.706000	B
74.718000	74.718000	B
74.817000	74.817000	B
74.838000	74.838000	B
75.326000	75.326000	B
75.352000	75.352000	B
76.226000	76.226000	B
76.376000	76.376000	B
77.059000	77.059000	B
77.879000	77.879000	B
78.013000	78.013000	B
78.526000	78.526000	B
78.543000	78.543000	B
78.664000	78.664000	B
79.535000	79.535000	B
79.673000	79.673000	B
79.687000	79.687000	B
79.878000	79.878000	B
80.132000	80.132000	B
80.168000	80.168000	B
80.207000	80.207000	B
80.298000	80.298000	B
80.393000	80.393000	B
81.190000	81.190000	B
81.322000	81.322000	B
81.404000	81.404000	B
81.419000	81.419000	B
81.932000	81.932000	B
81.953000	81.953000	B
82.846000	82.846000	B
82.979000	82.979000	B
83.685000	83.685000	B
84.502000	84.502000	B
84.635000	84.635000	B
84.759000	84.759000	B
85.187000	85.187000	B
85.277000	85.277000	B
85.295000	85.295000	B
86.156000	86.156000	B
86.290000	86.290000	B
86.414000	86.414000	B
86.429000	86.429000	B
86.777000	86.777000	B
86.795000	86.795000	B
86.811000	86.811000	B
87.017000	87.017000	B
87.810000	87.810000	B
87.947000	87.947000	B
88.000000	88.000000	B
88.559000	88.559000	B
88.586000	88.586000	B
88.610000	88.610000	B
89.467000	89.467000	B
89.603000	89.603000	B
90.297000	90.297000	B
91.121000	91.121000	B
91.274000	91.274000	B
91.330000	91.330000	B
91.351000	91.351000	B
91.365000	91.365000	B
91.799000	91.799000	B
91.818000	91.818000	B
92.776000	92.776000	B
92.910000	92.910000	B
93.076000	93.076000	B
93.091000	93.091000	B
93.435000	93.435000	B
93.533000	93.533000	B
94.432000	94.432000	B
94.583000	94.583000	B
94.697000	94.697000	B
95.183000	95.183000	B
97.746000	97.746000	B
97.951000	97.951000	B
97.965000	97.965000	B
98.456000	98.456000	B
98.477000	98.477000	B
98.582000	98.582000	B
99.402000	99.402000	B
99.657000	99.657000	B
99.672000	99.672000	B
100.015000	100.015000	B
100.115000	100.115000	B
100.129000	100.129000	B
101.059000	101.059000	B
101.673000	101.673000	B
102.727000	102.727000	B
102.774000	102.774000	B
102.802000	102.802000	B
102.818000	102.818000	B
104.383000	104.383000	B
104.390000	104.390000	B
104.428000	104.428000	B
104.585000	104.585000	B
104.605000	104.605000	B
104.622000	104.622000	B
104.974000	104.974000	B
104.988000	104.988000	B
105.014000	105.014000	B
105.049000	105.049000	B
105.101000	105.101000	B
105.116000	105.116000	B
105.132000	105.132000	B
105.197000	105.197000	B
106.037000	106.037000	B
